,sex,has_photo,has_mobile,followers_count,education_form,relation,education_status,occupation_type,result,english
2709,2,0,1,28,1,4,0,1,0,0
2710,2,1,0,36,1,4,6,0,1,0
2711,2,1,1,108,0,0,5,1,1,0
2712,2,1,1,46,0,4,2,0,0,0
2713,2,1,1,159,0,4,6,1,1,1
2714,2,1,1,1291,0,4,4,1,0,1
2715,2,1,1,139,0,4,5,1,0,0
2716,1,0,1,8065,0,0,5,0,1,0
2717,2,1,1,254,0,0,2,1,0,0
2718,2,1,1,222,0,6,4,1,0,0
2719,2,1,1,203,0,0,4,0,0,0
2720,2,1,1,114,2,4,4,0,0,1
2721,1,1,1,3271,0,1,5,0,1,0
2722,1,1,1,386,0,2,2,1,1,0
2723,1,1,1,938,1,7,2,0,1,0
2724,1,1,1,82,0,4,2,1,1,0
2725,2,1,1,592,0,0,5,1,0,1
2726,2,0,1,39,2,1,5,0,0,0
2727,2,0,1,140,0,4,1,0,0,0
2728,2,1,1,380,0,0,1,1,0,0
2729,1,1,1,115,0,0,5,1,1,0
2730,1,1,1,228,0,0,5,1,1,1
2731,1,0,1,186,0,4,5,1,1,0
2732,2,1,1,473,0,0,2,1,0,0
2733,1,0,1,255,0,0,2,1,1,0
2734,2,1,1,42,1,1,2,1,1,0
2735,2,1,1,30,0,4,2,1,0,0
2736,1,1,1,230,1,0,5,1,1,0
2737,1,1,1,61,0,4,5,0,1,0
2738,2,0,1,60,0,0,2,0,0,0
2739,2,1,1,14,0,1,5,1,0,0
2740,2,1,1,327,0,0,5,1,1,1
2741,2,0,1,629,0,0,6,1,0,1
2742,2,1,1,63,0,0,5,0,0,0
2743,2,0,1,302,0,0,5,1,0,0
2744,2,1,1,132,0,4,5,1,1,0
2745,1,1,1,424,0,0,5,1,1,1
2746,1,1,1,151,0,4,5,1,1,0
2747,2,0,1,163,0,0,5,1,0,0
2748,2,0,1,76,0,8,7,1,1,0
2749,1,1,1,139,0,0,5,1,1,0
2750,1,0,1,2185,0,0,5,1,1,0
2751,2,0,1,455,0,1,1,0,1,1
2752,2,1,1,262,0,0,1,1,1,0
2753,1,1,1,358,0,7,3,1,1,1
2754,1,1,1,303,0,1,2,1,1,0
2755,2,0,1,275,0,4,5,1,0,0
2756,2,1,1,280,0,0,5,1,1,0
2757,1,0,1,935,0,4,2,0,1,0
2758,1,0,1,412,1,4,1,0,1,0
2759,2,1,1,127,0,0,6,1,0,0
2760,2,1,1,34,1,1,5,1,0,0
2761,1,0,1,1033,0,0,1,1,1,0
2762,1,0,1,24,1,0,5,1,1,0
2763,1,1,1,302,0,0,1,1,1,1
2764,2,1,1,176,0,2,3,0,0,1
2765,2,0,1,197,0,1,2,0,1,0
2766,2,1,1,99,0,1,2,1,0,0
2767,1,1,1,1289,2,0,5,1,1,0
2768,1,1,0,139,0,0,1,1,1,0
2769,2,0,1,144,1,4,0,0,0,0
2770,2,0,0,12,0,4,5,1,0,1
2771,2,0,1,122,0,4,2,1,0,1
2772,1,0,1,172,0,0,2,1,1,0
2773,1,1,1,12,0,0,5,1,1,0
2774,1,0,1,1868,0,4,1,0,1,1
2775,2,1,1,37,0,1,5,0,0,0
2776,2,0,1,208,0,1,2,0,0,1
2777,1,0,1,407,0,4,2,0,1,0
2778,1,1,1,408,0,0,2,1,1,0
2779,2,1,1,200,2,0,1,1,0,1
2780,2,0,1,1049,2,2,6,0,1,0
2781,1,0,1,372,0,1,4,1,1,0
2782,1,1,1,334,0,0,2,1,1,0
2783,1,1,1,215,0,4,4,1,0,0
2784,2,0,1,27,0,4,2,1,0,0
2785,1,1,1,464,0,1,2,0,1,0
2786,1,1,1,475,1,1,5,1,1,0
2787,1,1,1,105,0,4,5,1,1,0
2788,2,0,1,144,0,1,2,1,0,0
2789,2,0,1,344,1,0,3,1,0,0
2790,2,0,1,207,0,4,2,1,0,1
2791,2,0,1,184,0,1,3,1,1,0
2792,1,0,1,144,0,0,5,1,1,0
2793,2,0,1,223,0,4,5,0,0,0
2794,2,1,1,72,0,4,1,1,0,0
2795,2,0,1,100,0,0,6,1,0,0
2796,1,0,1,37,0,0,5,1,1,0
2797,2,0,1,382,0,1,5,0,0,0
2798,2,0,1,59,0,1,2,1,1,0
2799,1,1,1,99,0,0,5,1,1,0
2800,2,1,1,182,2,2,2,1,0,0
2801,2,1,1,65,1,4,5,0,0,0
2802,1,1,1,172,0,0,5,1,1,0
2803,1,0,1,434,1,1,2,0,1,0
2804,2,0,1,271,0,4,2,1,0,1
2805,2,0,1,100,0,6,1,1,0,1
2806,1,1,1,126,0,4,1,1,1,0
2807,2,0,1,434,0,0,6,1,0,0
2808,1,0,1,174,0,4,5,1,1,0
2809,1,0,1,50,0,0,5,0,1,0
2810,1,1,1,2161,0,7,5,0,1,0
2811,2,1,1,50,0,0,5,1,0,0
2812,2,1,1,31,0,1,5,1,0,1
2813,1,0,1,106,0,4,2,1,1,0
2814,2,0,1,696,0,0,2,1,0,1
2815,1,0,1,1433,0,4,4,0,1,1
2816,1,0,1,3977,1,7,2,1,0,1
2817,1,1,1,307,0,1,5,1,1,1
2818,1,0,1,495,0,0,5,0,1,0
2819,2,1,1,128,0,7,4,1,0,0
2820,1,1,1,189,0,0,5,1,1,0
2821,1,1,1,1717,2,1,5,1,0,1
2822,2,0,0,15,0,1,3,1,1,0
2823,1,0,1,21,1,0,5,1,1,0
2824,1,0,1,288,0,4,5,0,1,0
2825,2,0,1,211,0,0,1,1,1,0
2826,2,0,1,470,1,7,0,1,0,0
2827,2,1,1,75,0,0,1,1,0,0
2828,1,0,1,426,0,0,5,0,1,0
2829,2,0,1,131,0,0,5,1,0,0
2830,2,1,1,321,0,4,8,1,0,0
2831,1,0,1,120,2,1,2,1,1,0
2832,1,1,1,100,0,0,4,1,1,0
2833,1,1,1,208,0,3,5,1,1,0
2834,2,0,1,48,0,4,6,1,0,0
2835,2,1,1,17,2,1,6,0,0,0
2836,2,1,1,301,1,1,5,0,1,0
2837,1,1,1,36,0,4,5,0,1,0
2838,1,1,1,49,0,0,5,1,1,0
2839,1,0,1,643,0,7,5,1,1,0
2840,1,0,1,1173,0,4,5,1,1,0
2841,2,0,1,355,0,7,5,1,1,0
2842,2,1,1,58,0,4,2,0,0,0
2843,1,0,1,5222,0,1,8,0,1,0
2844,2,0,1,420,0,4,8,1,0,0
2845,2,1,1,1663,0,4,5,0,0,0
2846,1,1,1,53,0,0,5,1,1,0
2847,2,0,1,85,0,4,5,1,0,0
2848,2,1,1,338,0,4,2,0,0,0
2849,2,0,1,307,0,4,2,1,0,0
2850,1,1,1,25,0,0,4,1,1,1
2851,1,0,1,359,0,7,2,1,1,1
2852,2,1,1,43,0,0,1,1,1,0
2853,1,1,1,686,0,4,6,1,1,0
2854,2,0,1,46,0,4,6,0,0,0
2855,1,1,1,150,0,0,5,1,1,0
2856,1,0,1,210,0,0,5,1,1,0
2857,1,1,1,252,0,4,5,1,0,0
2858,1,0,1,151,0,0,2,1,1,0
2859,1,1,1,136,1,4,5,1,1,0
2860,1,0,1,519,0,4,5,0,1,0
2861,2,0,1,299,0,4,5,1,0,1
2862,1,1,1,981,0,0,5,1,1,0
2863,2,1,1,116,0,1,5,1,1,0
2864,2,1,1,103,0,0,3,1,1,1
2865,1,0,1,146,0,0,5,1,1,1
2866,2,0,1,192,0,0,5,1,0,1
2867,1,0,1,884,0,1,4,0,1,0
2868,2,0,1,321,1,1,2,1,1,0
2869,2,1,1,101,0,1,2,1,0,0
2870,1,1,1,3359,0,4,2,1,0,0
2871,2,0,1,190,0,6,5,0,0,0
2872,1,0,1,392,0,0,1,1,1,0
2873,1,0,1,149,0,4,2,0,1,1
2874,2,0,1,116,0,4,6,1,0,0
2875,1,0,1,48,1,4,5,0,1,0
2876,2,0,1,80,0,4,2,1,0,0
2877,2,0,1,299,0,4,2,0,0,0
2878,1,0,1,822,0,4,5,1,1,0
2879,2,0,1,201,0,0,5,1,0,0
2880,1,0,1,88,0,0,5,1,1,0
2881,1,0,1,453,0,4,4,1,1,0
2882,2,1,1,218,1,4,2,0,0,0
2883,2,0,1,120,0,1,1,1,0,0
2884,2,0,1,339,0,4,0,0,0,1
2885,2,1,1,127,0,0,5,1,0,1
2886,1,0,1,829,0,0,3,1,1,0
2887,1,1,1,118,1,0,5,1,1,0
2888,2,1,1,123,1,0,5,1,0,0
2889,1,1,1,212,0,0,4,1,1,1
2890,2,0,1,133,0,0,4,1,0,1
2891,2,1,1,94,0,4,5,1,0,0
2892,2,0,1,445,0,4,7,1,0,0
2893,2,0,1,12,0,0,5,1,1,0
2894,1,0,1,137,2,0,5,1,1,0
2895,1,1,1,824,0,4,5,1,1,0
2896,2,0,1,69,1,0,2,1,0,0
2897,1,1,1,291,1,1,4,0,1,1
2898,2,0,1,181,0,1,5,1,0,0
2899,2,0,1,37,0,0,5,1,0,0
2900,2,1,1,153,1,4,5,1,0,0
2901,1,0,1,135,1,4,5,1,1,0
2902,1,1,1,480,0,1,5,1,1,1
2903,2,1,1,161,0,0,5,1,0,0
2904,1,1,1,464,0,4,1,1,1,1
2905,2,0,1,173,2,0,5,1,0,0
2906,1,0,1,1155,0,0,5,1,1,0
2907,1,0,1,1979,1,7,5,1,1,0
2908,1,1,1,63,0,0,5,1,1,0
2909,1,0,1,663,0,1,8,0,0,1
2910,1,0,1,4492,0,0,6,1,1,1
2911,2,1,1,30,1,4,4,1,0,0
2912,1,1,1,19,1,1,4,0,0,0
2913,2,1,1,59,2,0,2,1,0,0
2914,2,1,1,50,0,4,5,1,0,0
2915,2,0,1,254,1,0,1,1,0,0
2916,2,1,1,262,1,4,1,0,0,0
2917,1,1,1,626,0,4,2,0,1,0
2918,2,0,1,16,0,1,5,1,0,0
2919,1,0,1,255,0,4,6,1,1,0
2920,2,1,1,810,0,2,7,0,0,0
2921,2,0,1,99,0,4,2,1,0,0
2922,2,1,1,372,0,4,7,1,0,0
2923,1,1,1,297,0,0,4,1,1,0
2924,1,1,1,571,1,4,2,1,1,0
2925,1,0,1,208,0,1,5,1,1,0
2926,2,0,1,380,0,0,5,1,0,0
2927,1,1,1,64,0,4,5,0,1,0
2928,1,0,1,698,0,4,2,1,1,1
2929,1,0,1,748,0,4,5,1,1,1
2930,1,0,1,1018,0,0,1,0,1,0
2931,2,1,1,73,1,4,5,1,0,1
2932,1,0,1,197,0,0,5,1,1,0
2933,1,0,1,374,0,0,5,1,1,1
2934,1,0,1,1606,0,0,2,1,1,0
2935,1,1,1,387,0,0,4,1,1,0
2936,2,0,1,45,0,4,5,0,0,0
2937,1,0,1,623,0,4,5,1,1,0
2938,2,0,1,337,0,0,5,0,1,0
2939,2,0,1,371,0,4,6,1,0,0
2940,1,1,1,1530,0,0,5,0,1,0
2941,2,1,1,123,0,1,2,1,0,1
2942,2,1,0,453,0,0,2,1,1,0
2943,1,1,1,1689,0,0,6,1,1,1
2944,1,0,1,56,0,4,5,1,1,0
2945,1,0,1,2720,0,0,2,0,1,0
2946,2,1,1,10,0,0,5,1,0,0
2947,2,0,1,828,0,0,2,1,1,1
2948,1,1,1,35,0,4,6,1,1,0
2949,2,0,1,74,0,6,5,1,0,0
2950,2,0,1,138,0,1,4,1,0,0
2951,1,0,1,4706,0,4,1,1,1,0
2952,1,0,1,289,0,0,4,1,1,1
2953,2,0,1,122,0,8,5,1,0,0
2954,1,0,1,106,0,0,5,1,1,0
2955,1,1,1,410,0,0,1,1,1,0
2956,2,0,1,197,0,0,2,1,0,0
2957,2,0,1,194,1,1,4,1,0,0
2958,1,0,1,367,0,0,5,1,1,0
2959,2,1,1,44,1,1,2,1,0,0
2960,2,1,1,97,0,4,7,1,0,0
2961,1,1,1,110,1,4,5,1,0,0
2962,2,1,1,167,2,0,2,1,0,0
2963,2,1,1,83,1,1,2,0,1,0
2964,2,0,1,397,0,0,2,1,0,1
2965,2,0,1,172,0,0,4,1,1,1
2966,2,0,1,648,1,1,1,0,0,0
2967,1,0,1,830,0,4,5,1,1,0
2968,1,1,1,832,0,0,4,1,1,0
2969,1,0,1,166,0,4,5,1,1,0
2970,1,0,1,128,0,4,6,1,1,0
2971,2,1,1,1986,1,0,5,0,1,0
2972,2,1,1,268,0,0,2,0,0,0
2973,1,0,1,272,0,0,2,1,1,0
2974,1,1,1,40,0,4,5,1,1,0
2975,1,1,1,417,0,0,5,1,1,0
2976,2,0,1,306,0,7,5,1,0,0
2977,1,1,1,39,2,4,5,1,1,0
2978,1,1,1,111,0,4,8,0,1,0
2979,2,1,1,15,0,1,8,1,0,0
2980,2,1,1,46,0,0,5,0,0,0
2981,1,0,1,209,0,0,5,1,1,0
2982,1,1,1,1342,0,1,5,1,1,0
2983,2,1,1,192,0,0,2,0,0,0
2984,2,0,1,682,0,4,2,0,0,0
2985,1,0,1,370,1,2,4,1,0,0
2986,1,0,1,987,0,4,6,0,1,0
2987,2,1,1,60,0,6,2,1,0,0
2988,1,0,1,85,0,0,6,1,1,0
2989,2,1,1,266,1,4,7,0,0,0
2990,1,1,1,1272,0,0,5,0,1,0
2991,1,0,1,152,0,0,5,0,1,1
2992,2,0,1,222,0,0,5,1,0,0
2993,2,0,1,134,0,1,5,0,0,1
2994,2,1,1,85,0,7,5,1,0,0
2995,2,1,1,85,0,4,1,1,0,0
2996,2,0,1,227,0,0,2,1,0,0
2997,1,0,1,10182,1,4,2,1,1,0
2998,1,0,1,377,0,4,4,1,1,0
2999,1,0,1,3134,2,0,5,1,0,0
3000,2,0,1,106,0,0,4,1,0,0
3001,1,1,1,400,1,1,2,1,1,0
3002,1,1,1,237,0,4,5,1,1,0
3003,1,0,1,175,0,0,2,1,1,0
3004,2,0,1,156,1,6,4,1,1,0
3005,1,0,1,506,0,0,5,0,1,0
3006,2,0,1,277,0,0,4,1,0,1
3007,2,0,1,173,0,4,2,1,0,0
3008,2,0,1,123,0,4,0,1,0,0
3009,1,0,1,50,0,4,5,0,1,0
3010,1,0,1,318,0,4,5,1,1,0
3011,2,1,1,69,1,3,5,0,1,0
3012,2,0,1,140,0,0,4,1,0,0
3013,1,1,1,683,0,2,2,1,0,0
3014,2,1,1,141,0,4,5,1,0,0
3015,1,0,1,628,0,0,2,1,1,0
3016,2,1,1,210,1,4,7,1,0,0
3017,2,1,1,226,0,6,1,1,1,0
3018,1,0,1,94,0,1,6,1,1,0
3019,1,0,1,212,0,4,5,1,1,0
3020,2,0,1,201,1,4,2,1,0,0
3021,1,0,1,3,2,4,5,1,1,0
3022,2,1,1,381,0,4,5,1,0,0
3023,2,0,1,143,1,0,2,1,1,0
3024,1,0,1,459,2,1,5,1,1,0
3025,2,1,1,746,0,1,5,1,0,1
3026,1,1,1,168,0,0,5,1,1,0
3027,1,1,1,1791,0,4,5,1,1,0
3028,2,1,1,618,0,1,5,0,0,0
3029,1,1,1,229,0,4,5,1,1,0
3030,2,0,1,52,1,0,5,1,0,0
3031,1,0,1,172,0,4,5,1,1,0
3032,1,1,1,352,0,4,5,0,0,0
3033,2,1,1,64,0,0,5,1,0,0
3034,2,0,1,119,0,4,3,1,0,0
3035,2,0,1,75,0,7,5,1,0,0
3036,2,0,1,106,1,0,2,1,0,0
3037,2,1,1,164,0,0,2,0,0,0
3038,2,0,1,278,0,4,2,1,0,0
3039,1,1,1,348,0,0,1,1,1,0
3040,1,1,1,305,0,2,4,1,1,1
3041,2,1,1,190,1,4,1,0,0,0
3042,1,0,1,343,0,0,6,1,1,0
3043,2,1,1,290,0,0,1,1,1,0
3044,2,0,1,149,0,0,5,0,0,0
3045,2,0,0,5,1,7,2,1,0,0
3046,2,0,1,21,0,0,5,1,0,0
3047,1,1,1,321,0,4,6,1,1,1
3048,2,0,1,388,1,1,1,0,1,1
3049,1,0,1,225,1,4,5,0,1,0
3050,2,0,1,140,0,4,2,1,0,0
3051,2,1,1,464,2,4,7,0,0,0
3052,2,0,1,124,0,2,2,1,0,1
3053,2,0,1,46,0,4,5,1,0,0
3054,1,1,1,3,0,0,5,1,1,0
3055,1,0,1,733,0,0,5,1,1,0
3056,1,1,1,174,0,4,6,0,1,0
3057,2,0,1,280,0,0,2,0,0,0
3058,2,0,1,528,0,4,5,1,1,1
3059,1,0,1,684,0,4,3,1,1,0
3060,2,0,1,31,1,4,2,1,0,0
3061,1,1,1,699,2,1,5,1,0,0
3062,1,1,1,78,0,0,6,1,1,0
3063,2,1,1,392,0,0,5,1,1,0
3064,2,0,1,977,0,4,6,1,1,0
3065,2,0,1,195,0,7,2,0,0,0
3066,1,0,1,636,0,0,2,1,1,0
3067,1,0,1,228,1,0,5,1,1,0
3068,2,0,1,34,2,5,2,0,0,0
3069,1,0,1,252,0,0,6,0,1,0
3070,2,1,1,72,0,4,2,1,1,0
3071,1,1,1,607,0,0,2,1,1,0
3072,2,0,1,8,0,4,5,1,0,0
3073,2,0,1,886,1,7,5,0,1,0
3074,2,0,1,123,2,1,5,1,1,1
3075,1,0,1,312,0,4,5,1,0,0
3076,2,1,1,269,0,0,0,1,0,0
3077,2,0,1,280,0,7,5,1,0,0
3078,2,1,1,237,1,4,1,1,0,1
3079,1,0,1,123,0,0,2,1,1,0
3080,1,1,1,1745,0,1,5,1,1,1
3081,1,0,1,184,0,4,2,1,1,0
3082,2,0,1,35,0,0,5,1,0,0
3083,2,0,1,564,0,1,5,1,1,0
3084,1,0,1,8,0,0,7,1,0,0
3085,1,0,1,635,0,4,4,1,1,0
3086,2,0,1,47,0,0,5,1,0,0
3087,1,0,1,283,0,0,1,1,1,0
3088,1,0,1,272,0,4,8,1,1,0
3089,2,1,1,107,0,4,5,1,0,0
3090,1,0,1,277,1,0,5,1,1,0
3091,1,0,1,1358,0,4,4,1,1,0
3092,2,1,1,170,0,0,4,1,0,0
3093,2,0,1,137,0,1,4,1,0,0
3094,2,0,1,133,0,0,2,1,1,1
3095,1,0,1,438,0,0,6,1,1,0
3096,1,0,1,2905,0,4,5,0,1,1
3097,1,0,1,423,1,0,1,1,1,0
3098,2,1,1,88,2,0,2,0,0,0
3099,2,1,1,182,0,7,5,1,1,0
3100,1,0,1,129,0,0,5,1,1,1
3101,1,1,1,238,0,4,4,1,1,1
3102,1,1,1,874,2,0,2,1,1,0
3103,1,1,1,576,0,0,5,1,1,0
3104,2,0,1,52,0,4,1,0,1,0
3105,1,0,1,1749,1,0,5,0,1,0
3106,1,1,1,512,0,4,5,0,1,0
3107,1,0,1,1249,0,4,2,1,1,0
3108,2,0,1,553,0,0,2,1,1,0
3109,1,0,1,460,0,0,2,1,1,0
3110,2,1,1,461,0,0,5,1,0,0
3111,1,0,1,247,0,0,5,1,1,0
3112,2,1,1,77,0,0,4,0,1,0
3113,2,0,1,8,2,0,2,1,0,0
3114,1,0,1,31,0,0,4,1,1,1
3115,2,1,1,18,0,0,5,1,0,0
3116,2,0,1,492,0,0,5,1,1,0
3117,2,1,1,113,1,0,5,1,0,0
3118,1,1,1,153,1,2,5,1,1,0
3119,2,0,1,38,1,0,5,0,0,0
3120,1,1,1,549,1,0,5,0,1,0
3121,2,1,1,25,0,4,5,1,0,0
3122,2,0,1,184,0,4,5,1,0,1
3123,2,1,1,69,0,4,5,1,0,0
3124,2,1,1,80,0,0,2,1,1,1
3125,1,0,1,1170,1,0,2,1,1,0
3126,2,0,1,221,0,4,4,1,0,0
3127,1,1,1,1043,0,0,3,0,1,0
3128,2,0,0,881,1,0,6,0,0,1
3129,2,0,1,101,0,4,5,1,1,0
3130,2,1,1,585,0,0,6,0,1,0
3131,1,1,1,346,1,0,5,1,1,0
3132,1,0,1,691,0,4,1,0,1,0
3133,2,0,1,145,0,1,5,1,0,0
3134,2,0,1,103,1,4,0,1,0,0
3135,1,1,1,534,1,1,5,0,1,0
3136,2,0,1,30,0,4,2,1,0,0
3137,1,0,1,123,0,4,5,0,1,0
3138,1,1,1,1026,0,4,5,1,1,0
3139,2,1,1,66,1,4,5,1,0,0
3140,2,1,1,487,0,0,5,0,1,0
3141,1,1,1,311,1,0,4,1,1,0
3142,2,1,1,236,0,0,5,0,0,0
3143,1,1,1,2123,1,4,5,0,1,0
3144,2,0,1,284,0,0,5,0,1,0
3145,1,1,1,158,0,4,5,1,1,0
3146,1,1,1,310,0,4,6,1,1,0
3147,1,1,1,786,2,7,4,0,1,0
3148,1,1,1,7643,0,1,5,0,1,1
3149,1,1,1,353,0,0,5,1,1,0
3150,2,1,1,54,0,4,5,1,0,0
3151,1,1,1,172,0,4,5,1,1,0
3152,1,1,1,342,0,1,5,1,1,0
3153,2,0,1,125,1,4,5,1,0,0
3154,1,1,1,381,1,4,5,1,1,0
3155,1,0,1,84,0,0,5,0,1,0
3156,2,0,1,143,1,5,2,0,0,0
3157,2,0,1,68,0,4,2,1,0,0
3158,1,1,1,181,0,4,4,1,1,1
3159,2,0,1,112,0,1,5,0,0,1
3160,2,0,1,184,0,0,7,1,0,0
3161,2,1,1,414,0,0,6,1,1,0
3162,2,1,1,11,0,0,5,1,0,0
3163,2,0,1,130,0,4,2,1,0,0
3164,1,0,1,113,0,1,8,0,1,1
3165,2,1,1,49,1,1,6,0,0,0
3166,1,0,1,466,0,0,2,0,1,1
3167,1,0,1,1273,1,4,4,0,1,0
3168,1,0,1,451,0,4,6,1,1,0
3169,1,1,1,1210,0,4,4,0,1,0
3170,1,1,1,48,0,0,6,1,1,0
3171,1,0,1,216,0,0,1,1,1,1
3172,1,0,1,102,2,4,5,0,1,0
3173,2,1,1,450,2,0,0,1,0,1
3174,2,0,1,51,1,4,2,0,0,0
3175,1,0,1,349,0,4,6,1,1,0
3176,2,1,1,118,0,1,2,0,0,0
3177,1,0,1,73,1,4,5,1,1,0
3178,2,1,1,2777,0,4,2,0,1,0
3179,1,1,1,255,0,1,4,1,1,0
3180,1,0,1,150,0,0,5,1,1,0
3181,1,1,1,316,0,1,5,1,1,0
3182,2,0,1,145,0,1,5,1,0,0
3183,2,1,1,49,0,4,2,1,0,0
3184,2,0,1,275,1,4,5,1,0,0
3185,2,1,1,490,0,4,4,1,0,0
3186,1,1,1,366,0,0,2,0,1,0
3187,2,1,1,56,0,0,4,1,0,1
3188,2,0,1,176,0,4,4,0,1,0
3189,1,0,1,250,0,0,1,1,0,0
3190,1,0,1,469,0,1,4,1,0,1
3191,1,1,1,953,0,0,2,1,1,1
3192,1,0,1,49,0,4,5,1,1,0
3193,2,0,1,104,0,0,2,1,0,1
3194,1,1,1,1589,0,1,3,1,1,0
3195,2,1,1,66,0,0,2,1,0,0
3196,1,0,1,274,0,0,5,1,1,0
3197,1,1,1,130,0,0,6,1,1,1
3198,1,1,1,306,0,4,2,0,1,0
3199,1,0,1,722,0,4,6,1,1,0
3200,1,0,1,117,0,2,5,1,0,0
3201,2,1,1,2887,0,1,2,1,0,0
3202,1,0,1,875,1,1,3,0,1,0
3203,2,0,1,136,0,0,2,1,1,0
3204,1,1,1,5262,1,4,2,1,1,0
3205,1,0,1,121,0,0,5,1,1,0
3206,2,0,1,50,0,1,5,1,1,0
3207,2,1,1,47,0,0,5,1,0,0
3208,2,0,1,222,0,4,2,1,1,0
3209,2,0,1,118,0,4,5,1,0,0
3210,1,0,0,310,2,0,5,0,1,0
3211,1,1,1,412,0,0,1,0,1,0
3212,2,0,1,52,0,4,5,1,0,0
3213,1,0,1,105,0,0,4,1,1,0
3214,2,1,1,353,0,0,6,1,0,0
3215,2,1,1,923,0,4,0,1,1,1
3216,2,0,1,264,0,1,1,1,1,0
3217,1,0,1,917,0,0,5,1,1,0
3218,2,0,1,175,0,0,5,1,0,0
3219,2,0,1,135,0,6,5,0,0,1
3220,1,1,1,2272,1,3,6,0,1,1
3221,1,1,1,255,0,0,4,1,1,1
3222,1,1,1,256,0,0,5,1,1,0
3223,2,1,1,63,0,4,2,1,0,0
3224,1,1,1,886,0,6,5,1,0,0
3225,1,1,1,495,0,0,4,0,1,1
3226,2,1,1,118,0,1,2,1,1,0
3227,2,0,1,86,0,1,1,0,0,0
3228,2,1,1,61,0,4,5,0,0,1
3229,1,0,1,318,1,0,6,0,1,0
3230,1,0,1,1326,0,4,5,1,1,1
3231,2,0,1,80,0,1,5,1,1,0
3232,2,1,1,50,0,4,5,0,0,0
3233,2,1,1,4,0,1,2,1,0,0
3234,1,0,1,292,0,4,2,1,1,0
3235,2,1,1,62,0,0,2,0,0,0
3236,2,0,1,81,0,0,5,0,0,0
3237,2,0,1,184,0,0,5,1,0,0
3238,2,1,1,29,1,0,1,1,0,1
3239,1,0,1,340,1,0,6,1,1,0
3240,2,1,1,250,0,4,4,1,0,0
3241,2,1,1,76,1,0,0,1,0,0
3242,1,1,1,45,0,4,5,1,1,1
3243,2,1,1,248,0,4,5,1,0,0
3244,1,0,1,42,0,0,5,1,1,0
3245,2,1,1,129,0,0,5,0,0,0
3246,1,0,1,450,0,0,2,1,1,1
3247,1,1,1,392,0,0,5,0,1,1
3248,1,1,1,2001,0,4,5,1,1,0
3249,2,0,1,78,0,0,2,1,1,0
3250,2,0,1,1055,0,6,5,0,0,0
3251,2,0,1,139,0,0,5,0,1,0
3252,2,0,1,6053,0,7,7,0,0,1
3253,1,0,1,346,1,0,5,1,1,0
3254,1,1,1,232,0,0,5,1,1,0
3255,2,1,1,10,0,4,5,1,0,0
3256,2,0,1,2020,0,2,2,1,0,0
3257,1,0,1,563,0,2,2,0,1,1
3258,2,1,1,352,0,1,5,1,1,0
3259,2,1,1,358,1,4,2,0,0,0
3260,1,0,1,292,0,0,4,1,1,0
3261,2,0,1,135,0,0,5,1,0,0
3262,2,0,1,41,0,0,0,1,0,0
3263,2,0,1,185,0,0,5,1,0,0
3264,1,0,1,226,1,0,3,1,1,0
3265,2,0,1,106,0,4,1,1,0,1
3266,2,0,1,233,0,0,7,1,1,0
3267,1,1,1,309,0,4,2,1,1,0
3268,2,1,1,211,1,0,7,0,0,1
3269,1,1,1,620,0,4,6,1,1,1
3270,2,1,1,75,1,0,5,1,0,0
3271,2,1,1,128,0,0,4,1,0,1
3272,2,1,1,1019,0,0,5,1,1,0
3273,2,1,1,3907,1,1,4,0,0,0
3274,2,0,1,153,0,0,8,1,1,0
3275,1,1,1,440,0,0,3,0,1,1
3276,2,0,1,93,0,0,5,1,0,0
3277,1,1,1,349,0,4,1,1,1,1
3278,1,1,1,143,2,4,1,1,1,0
3279,2,0,1,25,1,4,3,0,0,1
3280,2,0,1,237,0,0,2,1,0,0
3281,1,1,1,601,1,0,5,1,1,0
3282,1,0,1,114,0,4,8,1,1,0
3283,2,0,1,152,1,4,1,1,0,1
3284,1,0,1,855,0,2,6,0,1,1
3285,1,0,1,162,0,0,5,1,1,0
3286,2,0,1,154,0,4,2,1,0,1
3287,2,1,1,138,0,4,6,0,1,0
3288,2,1,1,523,0,1,5,0,0,1
3289,1,0,1,30,0,4,4,1,1,0
3290,1,0,1,145,0,0,4,0,1,1
3291,1,1,1,660,0,4,5,0,1,0
3292,2,0,1,62,0,4,5,1,0,0
3293,1,0,1,1037,0,0,4,0,1,0
3294,1,0,1,850,1,0,5,1,1,0
3295,2,1,1,27,0,1,7,1,0,0
3296,2,0,1,99,0,0,5,1,1,0
3297,2,0,1,53,1,4,5,0,0,0
3298,2,1,1,8,0,1,2,1,0,0
3299,2,0,0,23,0,0,5,1,0,0
3300,1,0,1,956,0,0,6,0,1,0
3301,1,1,1,572,0,1,5,0,1,0
3302,2,1,1,499,0,1,2,1,0,1
3303,1,0,1,223,0,0,4,1,1,0
3304,2,0,1,133,0,0,2,0,0,0
3305,2,1,1,266,0,0,2,1,1,1
3306,1,1,1,408,2,0,4,1,1,0
3307,2,1,1,80,1,0,5,1,0,0
3308,1,0,1,440,0,1,5,0,1,0
3309,2,1,1,45,1,4,7,0,0,0
3310,1,0,1,617,0,0,5,1,0,0
3311,2,0,1,188,0,2,2,1,0,0
3312,1,0,1,476,1,1,5,1,1,0
